"","Pasos","Dimension","Valor M","Tiempo"
"V2921","2000","6",109,0.0471529960632324
"V3021","2000","6",131,0.0476207733154297
"V3125","2000","6",100,0.0483450889587402
"V3223","2000","6",101,0.0493679046630859
"V3321","2000","6",90,0.0361261367797852
"V3421","2000","6",118,0.0501208305358887
"V3521","2000","6",111,0.0436117649078369
"V3621","2000","6",68,0.0511810779571533
"V3721","2000","6",60,0.0554671287536621
"V3821","2000","6",150,0.0403158664703369
"V3921","2000","6",78,0.0540587902069092
"V4021","2000","6",63,0.0556840896606445
"V4125","2000","6",106,0.0481579303741455
"V4223","2000","6",71,0.0630161762237549
"V4321","2000","6",132,0.055016040802002
"V4421","2000","6",81,0.0497221946716309
"V4521","2000","6",97,0.0469198226928711
"V4621","2000","6",104,0.0436069965362549
"V4721","2000","6",90,0.0468761920928955
"V4821","2000","6",114,0.0500020980834961
"V4921","2000","6",94,0.0518999099731445
"V5021","2000","6",108,0.0368249416351318
"V5125","2000","6",99,0.0497009754180908
"V5223","2000","6",93,0.0488848686218262
"V5321","2000","6",122,0.0403749942779541
"V5421","2000","6",74,0.0494520664215088
"V5521","2000","6",88,0.0479869842529297
"V5621","2000","6",96,0.0464880466461182
"V5721","2000","6",122,0.046116828918457
"V5821","2000","6",98,0.0413920879364014
"V5921","2000","6",68,0.0624549388885498
"V6021","2000","6",97,0.0440559387207031
"V6125","2000","6",87,0.0445680618286133
"V6223","2000","6",130,0.0482900142669678
"V6321","2000","6",126,0.0496110916137695
"V6421","2000","6",130,0.043828010559082
"V6521","2000","6",82,0.0522201061248779
"V6621","2000","6",123,0.0395610332489014
"V6721","2000","6",150,0.0386619567871094
"V6821","2000","6",105,0.0528998374938965
"V6921","2000","6",107,0.0419840812683105
"V7021","2000","6",90,0.0489768981933594
"V7125","2000","6",110,0.0418360233306885
"V7223","2000","6",163,0.0536918640136719
"V7321","2000","6",79,0.0423769950866699
"V7421","2000","6",91,0.0481178760528564
"V7521","2000","6",96,0.0543098449707031
"V7621","2000","6",101,0.0504961013793945
"V7721","2000","6",79,0.0522761344909668
"V7821","2000","6",128,0.0533359050750732
"V7921","2000","6",90,0.0483319759368896
"V8021","2000","6",133,0.0484178066253662
"V8125","2000","6",87,0.0469608306884766
"V8223","2000","6",118,0.04197096824646
"V8321","2000","6",110,0.0454299449920654
"V8421","2000","6",132,0.0480549335479736
"V8521","2000","6",82,0.0538449287414551
"V8621","2000","6",78,0.0423078536987305
"V8721","2000","6",73,0.0444009304046631
"V8821","2000","6",56,0.0541930198669434
"V8921","2000","6",83,0.0438840389251709
"V9021","2000","6",143,0.0462920665740967
"V9125","2000","6",73,0.0404040813446045
"V9223","2000","6",94,0.0414550304412842
"V9321","2000","6",120,0.0544891357421875
"V9421","2000","6",99,0.0389220714569092
"V9521","2000","6",80,0.0547089576721191
"V9621","2000","6",137,0.0425469875335693
"V9721","2000","6",105,0.049497127532959
"V9821","2000","6",96,0.0455858707427979
"V9921","2000","6",105,0.0487442016601562
"V10021","2000","6",92,0.0500078201293945
"V1106","2000","7",91,0.0452618598937988
"V2106","2000","7",75,0.0399129390716553
"V3106","2000","7",102,0.0548360347747803
"V4106","2000","7",102,0.04852294921875
"V5106","2000","7",118,0.0479650497436523
"V6106","2000","7",65,0.041093111038208
"V7106","2000","7",101,0.0669181346893311
"V8106","2000","7",70,0.0459721088409424
"V9106","2000","7",105,0.0563869476318359
"V1022","2000","7",105,0.0452640056610107
"V1126","2000","7",164,0.0483651161193848
"V1224","2000","7",88,0.0453579425811768
"V1322","2000","7",133,0.0517020225524902
"V1422","2000","7",113,0.0516870021820068
"V1522","2000","7",163,0.0561380386352539
"V1622","2000","7",65,0.0432541370391846
"V1722","2000","7",73,0.0482571125030518
"V1822","2000","7",72,0.0513770580291748
"V1922","2000","7",75,0.0511980056762695
"V2022","2000","7",114,0.0489130020141602
"V2126","2000","7",155,0.0477170944213867
"V2224","2000","7",118,0.0564329624176025
"V2322","2000","7",101,0.0516350269317627
"V2422","2000","7",77,0.054102897644043
"V2522","2000","7",122,0.0503768920898438
"V2622","2000","7",85,0.0419461727142334
"V2722","2000","7",91,0.0494520664215088
"V2822","2000","7",73,0.0481970310211182
"V2922","2000","7",85,0.0464491844177246
"V3022","2000","7",104,0.0429108142852783
"V3126","2000","7",117,0.060589075088501
"V3224","2000","7",88,0.0420799255371094
"V3322","2000","7",102,0.0332381725311279
"V3422","2000","7",135,0.0502049922943115
"V3522","2000","7",119,0.0440130233764648
"V3622","2000","7",129,0.0524060726165771
"V3722","2000","7",86,0.0401918888092041
"V3822","2000","7",129,0.0417420864105225
"V3922","2000","7",102,0.0480918884277344
"V4022","2000","7",67,0.0371658802032471
"V4126","2000","7",110,0.0441641807556152
"V4224","2000","7",135,0.0623600482940674
"V4322","2000","7",100,0.059697151184082
"V4422","2000","7",120,0.0564861297607422
"V4522","2000","7",118,0.0585780143737793
"V4622","2000","7",75,0.0464298725128174
"V4722","2000","7",103,0.0532078742980957
"V4822","2000","7",76,0.0430629253387451
"V4922","2000","7",100,0.0516138076782227
"V5022","2000","7",109,0.0577719211578369
"V5126","2000","7",91,0.0509481430053711
"V5224","2000","7",108,0.0509250164031982
"V5322","2000","7",111,0.0441200733184814
"V5422","2000","7",104,0.0513639450073242
"V5522","2000","7",78,0.0490901470184326
"V5622","2000","7",138,0.0512130260467529
"V5722","2000","7",128,0.0403621196746826
"V5822","2000","7",118,0.0537199974060059
"V5922","2000","7",70,0.0520689487457275
"V6022","2000","7",81,0.0404689311981201
"V6126","2000","7",110,0.0534467697143555
"V6224","2000","7",136,0.0403180122375488
"V6322","2000","7",87,0.0495388507843018
"V6422","2000","7",98,0.0487768650054932
"V6522","2000","7",152,0.0495598316192627
"V6622","2000","7",60,0.0367500782012939
"V6722","2000","7",79,0.0384359359741211
"V6822","2000","7",103,0.0471220016479492
"V6922","2000","7",81,0.0587360858917236
"V7022","2000","7",96,0.0694859027862549
"V7126","2000","7",96,0.0586168766021729
"V7224","2000","7",107,0.0547139644622803
"V7322","2000","7",94,0.0439388751983643
"V7422","2000","7",120,0.0477790832519531
"V7522","2000","7",111,0.0406339168548584
"V7622","2000","7",153,0.0602610111236572
"V7722","2000","7",69,0.0447959899902344
"V7822","2000","7",154,0.044680118560791
"V7922","2000","7",84,0.0394418239593506
"V8022","2000","7",125,0.0599751472473145
"V8126","2000","7",124,0.0458688735961914
"V8224","2000","7",102,0.0526969432830811
"V8322","2000","7",82,0.0434639453887939
"V8422","2000","7",99,0.0461349487304688
"V8522","2000","7",118,0.0460669994354248
"V8622","2000","7",143,0.0439918041229248
"V8722","2000","7",82,0.0404379367828369
"V8822","2000","7",87,0.0489130020141602
"V8922","2000","7",115,0.038132905960083
"V9022","2000","7",122,0.0474710464477539
"V9126","2000","7",95,0.0376341342926025
"V9224","2000","7",111,0.0466389656066895
"V9322","2000","7",114,0.0410611629486084
"V9422","2000","7",106,0.0554289817810059
"V9522","2000","7",69,0.050792932510376
"V9622","2000","7",80,0.0371849536895752
"V9722","2000","7",77,0.0526890754699707
"V9822","2000","7",115,0.0478031635284424
"V9922","2000","7",111,0.0332529544830322
"V10022","2000","7",225,0.0528850555419922
"V1107","2000","8",98,0.0531089305877686
"V2107","2000","8",195,0.0516071319580078
"V3107","2000","8",117,0.044701099395752
"V4107","2000","8",144,0.0513172149658203
"V5107","2000","8",109,0.051692008972168
"V6107","2000","8",150,0.0502851009368896
"V7107","2000","8",108,0.0527560710906982
"V8107","2000","8",135,0.0547561645507812
"V9107","2000","8",96,0.0578880310058594
"V1023","2000","8",121,0.0464870929718018
"V1127","2000","8",100,0.05342698097229
"V1225","2000","8",106,0.0465569496154785
"V1323","2000","8",124,0.0464060306549072
"V1423","2000","8",99,0.0468840599060059
"V1523","2000","8",113,0.0351970195770264
"V1623","2000","8",94,0.0563199520111084
"V1723","2000","8",110,0.0529539585113525
"V1823","2000","8",125,0.0489850044250488
"V1923","2000","8",136,0.0539510250091553
"V2023","2000","8",89,0.0437500476837158
"V2127","2000","8",111,0.0520389080047607
"V2225","2000","8",91,0.0552890300750732
"V2323","2000","8",113,0.071120023727417
"V2423","2000","8",118,0.0496711730957031
"V2523","2000","8",112,0.04056715965271
"V2623","2000","8",89,0.04469895362854
"V2723","2000","8",89,0.0364468097686768
"V2823","2000","8",148,0.0426168441772461
"V2923","2000","8",128,0.0451622009277344
"V3023","2000","8",114,0.0502300262451172
"V3127","2000","8",91,0.0526778697967529
"V3225","2000","8",141,0.0499539375305176
"V3323","2000","8",102,0.0425639152526855
"V3423","2000","8",91,0.0484659671783447
"V3523","2000","8",148,0.0424761772155762
"V3623","2000","8",123,0.0487461090087891
"V3723","2000","8",138,0.0462741851806641
"V3823","2000","8",69,0.0345959663391113
"V3923","2000","8",93,0.0510709285736084
"V4023","2000","8",126,0.0444858074188232
"V4127","2000","8",153,0.0458409786224365
"V4225","2000","8",132,0.0501358509063721
"V4323","2000","8",89,0.0480821132659912
"V4423","2000","8",102,0.0670461654663086
"V4523","2000","8",130,0.0503580570220947
"V4623","2000","8",165,0.0458700656890869
"V4723","2000","8",91,0.0474929809570312
"V4823","2000","8",102,0.0415389537811279
"V4923","2000","8",124,0.0484609603881836
"V5023","2000","8",122,0.0551178455352783
"V5127","2000","8",98,0.0367031097412109
"V5225","2000","8",103,0.0493237972259521
"V5323","2000","8",214,0.0431849956512451
"V5423","2000","8",123,0.0532691478729248
"V5523","2000","8",139,0.0574169158935547
"V5623","2000","8",113,0.0489101409912109
"V5723","2000","8",114,0.0491151809692383
"V5823","2000","8",145,0.0546329021453857
"V5923","2000","8",99,0.046356201171875
"V6023","2000","8",113,0.0505568981170654
"V6127","2000","8",126,0.0473220348358154
"V6225","2000","8",120,0.0420701503753662
"V6323","2000","8",95,0.0557050704956055
"V6423","2000","8",92,0.0413649082183838
"V6523","2000","8",105,0.0602350234985352
"V6623","2000","8",101,0.0477349758148193
"V6723","2000","8",134,0.0428149700164795
"V6823","2000","8",104,0.0601029396057129
"V6923","2000","8",120,0.0485320091247559
"V7023","2000","8",84,0.0553140640258789
"V7127","2000","8",88,0.0525131225585938
"V7225","2000","8",83,0.049889087677002
"V7323","2000","8",109,0.0548830032348633
"V7423","2000","8",133,0.0494010448455811
"V7523","2000","8",110,0.0521149635314941
"V7623","2000","8",142,0.0475718975067139
"V7723","2000","8",110,0.0569689273834229
"V7823","2000","8",97,0.0490128993988037
"V7923","2000","8",78,0.0544400215148926
"V8023","2000","8",91,0.0508131980895996
"V8127","2000","8",135,0.0537590980529785
"V8225","2000","8",88,0.0428130626678467
"V8323","2000","8",157,0.0475978851318359
"V8423","2000","8",141,0.0475070476531982
"V8523","2000","8",85,0.0444068908691406
"V8623","2000","8",145,0.0496201515197754
"V8723","2000","8",169,0.0531389713287354
"V8823","2000","8",128,0.0429048538208008
"V8923","2000","8",113,0.0560581684112549
"V9023","2000","8",146,0.0660929679870605
"V9127","2000","8",130,0.0483880043029785
"V9225","2000","8",90,0.0554981231689453
"V9323","2000","8",132,0.057304859161377
"V9423","2000","8",104,0.0546939373016357
"V9523","2000","8",72,0.0516970157623291
"V9623","2000","8",123,0.0519478321075439
"V9723","2000","8",63,0.0427818298339844
"V9823","2000","8",101,0.0447099208831787
"V9923","2000","8",151,0.0506620407104492
"V10023","2000","8",129,0.0308659076690674
"V1108","10000","1",72,0.203800916671753
"V2108","10000","1",142,0.253555059432983
"V3108","10000","1",91,0.261147022247314
"V4108","10000","1",62,0.25462007522583
"V5108","10000","1",89,0.229918956756592
"V6108","10000","1",144,0.244576930999756
"V7108","10000","1",111,0.237498044967651
"V8108","10000","1",75,0.275369882583618
"V9108","10000","1",194,0.291392087936401
"V1024","10000","1",241,0.300900936126709
"V1128","10000","1",75,0.272278785705566
"V1226","10000","1",131,0.288939952850342
"V1324","10000","1",47,0.272648096084595
"V1424","10000","1",163,0.235004901885986
"V1524","10000","1",146,0.247439861297607
"V1624","10000","1",234,0.226330041885376
"V1724","10000","1",125,0.245635986328125
"V1824","10000","1",101,0.228708982467651
"V1924","10000","1",149,0.247407913208008
"V2024","10000","1",60,0.220993041992188
"V2128","10000","1",76,0.238287925720215
"V2226","10000","1",119,0.218330860137939
"V2324","10000","1",104,0.227619171142578
"V2424","10000","1",75,0.224787950515747
"V2524","10000","1",210,0.227115869522095
"V2624","10000","1",120,0.253117084503174
"V2724","10000","1",120,0.275558948516846
"V2824","10000","1",224,0.242538928985596
"V2924","10000","1",113,0.241255044937134
"V3024","10000","1",79,0.257039070129395
"V3128","10000","1",87,0.23284912109375
"V3226","10000","1",143,0.222362041473389
"V3324","10000","1",90,0.222127914428711
"V3424","10000","1",106,0.243630886077881
"V3524","10000","1",146,0.256322145462036
"V3624","10000","1",244,0.2626051902771
"V3724","10000","1",76,0.265172004699707
"V3824","10000","1",72,0.23590612411499
"V3924","10000","1",117,0.247014045715332
"V4024","10000","1",124,0.248416185379028
"V4128","10000","1",122,0.26476001739502
"V4226","10000","1",148,0.280997037887573
"V4324","10000","1",74,0.289957046508789
"V4424","10000","1",160,0.273383140563965
"V4524","10000","1",69,0.263895988464355
"V4624","10000","1",68,0.245929956436157
"V4724","10000","1",213,0.23847508430481
"V4824","10000","1",120,0.233147859573364
"V4924","10000","1",123,0.222882032394409
"V5024","10000","1",115,0.237709045410156
"V5128","10000","1",45,0.249705791473389
"V5226","10000","1",149,0.23661208152771
"V5324","10000","1",129,0.224604845046997
"V5424","10000","1",70,0.218097925186157
"V5524","10000","1",143,0.241044044494629
"V5624","10000","1",77,0.250504970550537
"V5724","10000","1",153,0.234167098999023
"V5824","10000","1",66,0.223770141601562
"V5924","10000","1",235,0.231739044189453
"V6024","10000","1",133,0.242307901382446
"V6128","10000","1",51,0.282303094863892
"V6226","10000","1",62,0.241436004638672
"V6324","10000","1",78,0.227525949478149
"V6424","10000","1",42,0.222091913223267
"V6524","10000","1",127,0.235809087753296
"V6624","10000","1",231,0.216974973678589
"V6724","10000","1",70,0.186856985092163
"V6824","10000","1",131,0.249154090881348
"V6924","10000","1",178,0.244501829147339
"V7024","10000","1",221,0.284138917922974
"V7128","10000","1",65,0.244148015975952
"V7226","10000","1",99,0.250462055206299
"V7324","10000","1",81,0.223551988601685
"V7424","10000","1",168,0.240203142166138
"V7524","10000","1",154,0.296633958816528
"V7624","10000","1",98,0.291757106781006
"V7724","10000","1",151,0.284122943878174
"V7824","10000","1",259,0.271872043609619
"V7924","10000","1",78,0.294408798217773
"V8024","10000","1",120,0.240515947341919
"V8128","10000","1",193,0.214558839797974
"V8226","10000","1",176,0.219648122787476
"V8324","10000","1",186,0.228139162063599
"V8424","10000","1",143,0.228271961212158
"V8524","10000","1",149,0.260718822479248
"V8624","10000","1",62,0.265751838684082
"V8724","10000","1",147,0.240334033966064
"V8824","10000","1",125,0.229612112045288
"V8924","10000","1",58,0.223395824432373
"V9024","10000","1",170,0.225450992584229
"V9128","10000","1",244,0.229619026184082
"V9226","10000","1",90,0.223074913024902
"V9324","10000","1",78,0.235490083694458
"V9424","10000","1",167,0.23781681060791
"V9524","10000","1",155,0.240705013275146
"V9624","10000","1",120,0.212990045547485
"V9724","10000","1",60,0.23957896232605
"V9824","10000","1",164,0.238528966903687
"V9924","10000","1",71,0.234204053878784
"V10024","10000","1",137,0.23862886428833
"V1109","10000","2",93,0.260201930999756
"V2109","10000","2",120,0.233870029449463
"V3109","10000","2",113,0.200139999389648
"V4109","10000","2",185,0.238703966140747
"V5109","10000","2",144,0.254735946655273
"V6109","10000","2",80,0.240813016891479
"V7109","10000","2",89,0.247238159179688
"V8109","10000","2",170,0.233958959579468
"V9109","10000","2",91,0.23337197303772
"V1025","10000","2",197,0.247502088546753
"V1129","10000","2",165,0.239567041397095
"V1227","10000","2",144,0.219707012176514
"V1325","10000","2",146,0.243708848953247
"V1425","10000","2",120,0.301374912261963
"V1525","10000","2",235,0.24775218963623
"V1625","10000","2",243,0.240520000457764
"V1725","10000","2",229,0.226117849349976
"V1825","10000","2",142,0.272354125976562
"V1925","10000","2",178,0.235806941986084
"V2025","10000","2",146,0.236141920089722
"V2129","10000","2",155,0.240741014480591
"V2227","10000","2",184,0.239609956741333
"V2325","10000","2",108,0.236145973205566
"V2425","10000","2",140,0.214592933654785
"V2525","10000","2",150,0.206629037857056
"V2625","10000","2",147,0.231132984161377
"V2725","10000","2",159,0.250852108001709
"V2825","10000","2",205,0.237244844436646
"V2925","10000","2",102,0.224793910980225
"V3025","10000","2",139,0.252228021621704
"V3129","10000","2",125,0.241736888885498
"V3227","10000","2",83,0.2255539894104
"V3325","10000","2",143,0.241399049758911
"V3425","10000","2",103,0.225833892822266
"V3525","10000","2",97,0.236387968063354
"V3625","10000","2",94,0.244662046432495
"V3725","10000","2",62,0.240000009536743
"V3825","10000","2",161,0.224977970123291
"V3925","10000","2",152,0.221488952636719
"V4025","10000","2",129,0.237596988677979
"V4129","10000","2",211,0.234900951385498
"V4227","10000","2",171,0.261217832565308
"V4325","10000","2",158,0.224255084991455
"V4425","10000","2",199,0.23740291595459
"V4525","10000","2",132,0.24923300743103
"V4625","10000","2",133,0.250454187393188
"V4725","10000","2",151,0.314576864242554
"V4825","10000","2",160,0.224462032318115
"V4925","10000","2",171,0.228404998779297
"V5025","10000","2",170,0.236585140228271
"V5129","10000","2",152,0.21215295791626
"V5227","10000","2",162,0.244127988815308
"V5325","10000","2",217,0.24800705909729
"V5425","10000","2",187,0.249309062957764
"V5525","10000","2",116,0.234133958816528
"V5625","10000","2",79,0.218652963638306
"V5725","10000","2",75,0.230731010437012
"V5825","10000","2",158,0.267128944396973
"V5925","10000","2",166,0.229592084884644
"V6025","10000","2",77,0.236154079437256
"V6129","10000","2",238,0.235185146331787
"V6227","10000","2",127,0.236223936080933
"V6325","10000","2",203,0.216253042221069
"V6425","10000","2",96,0.24017596244812
"V6525","10000","2",57,0.24412202835083
"V6625","10000","2",156,0.241600036621094
"V6725","10000","2",239,0.178440093994141
"V6825","10000","2",90,0.249489784240723
"V6925","10000","2",183,0.229280948638916
"V7025","10000","2",170,0.252276182174683
"V7129","10000","2",182,0.232212066650391
"V7227","10000","2",182,0.240837097167969
"V7325","10000","2",164,0.249804973602295
"V7425","10000","2",150,0.247473955154419
"V7525","10000","2",113,0.233633041381836
"V7625","10000","2",144,0.236423969268799
"V7725","10000","2",183,0.229269981384277
"V7825","10000","2",82,0.229635953903198
"V7925","10000","2",135,0.249373912811279
"V8025","10000","2",151,0.250777959823608
"V8129","10000","2",123,0.280344009399414
"V8227","10000","2",323,0.240621089935303
"V8325","10000","2",133,0.228855848312378
"V8425","10000","2",93,0.242309093475342
"V8525","10000","2",90,0.259724855422974
"V8625","10000","2",103,0.210217952728271
"V8725","10000","2",217,0.238211870193481
"V8825","10000","2",160,0.232938051223755
"V8925","10000","2",141,0.229780912399292
"V9025","10000","2",209,0.244718790054321
"V9129","10000","2",114,0.250433921813965
"V9227","10000","2",195,0.252250909805298
"V9325","10000","2",113,0.241509914398193
"V9425","10000","2",83,0.235527992248535
"V9525","10000","2",205,0.257742881774902
"V9625","10000","2",163,0.257185935974121
"V9725","10000","2",152,0.237923145294189
"V9825","10000","2",210,0.216162919998169
"V9925","10000","2",105,0.238370895385742
"V10025","10000","2",198,0.214437961578369
"V1130","10000","3",213,0.224112987518311
"V2130","10000","3",128,0.233191013336182
"V3130","10000","3",205,0.258676052093506
"V4130","10000","3",192,0.245620965957642
"V5130","10000","3",189,0.228370904922485
"V6130","10000","3",164,0.243887901306152
"V7130","10000","3",159,0.199736833572388
"V8130","10000","3",168,0.241271018981934
"V9130","10000","3",366,0.271259069442749
"V1026","10000","3",138,0.290408849716187
"V1131","10000","3",110,0.265523910522461
"V1228","10000","3",168,0.25248384475708
"V1326","10000","3",168,0.22350811958313
"V1426","10000","3",109,0.330212831497192
"V1526","10000","3",185,0.297498941421509
"V1626","10000","3",241,0.330161094665527
"V1726","10000","3",250,0.28382396697998
"V1826","10000","3",175,0.38438606262207
"V1926","10000","3",233,0.275879859924316
"V2026","10000","3",152,0.289555072784424
"V2131","10000","3",126,0.253841876983643
"V2228","10000","3",117,0.218225955963135
"V2326","10000","3",118,0.243384122848511
"V2426","10000","3",118,0.355253934860229
"V2526","10000","3",148,0.325178861618042
"V2626","10000","3",271,0.378673076629639
"V2726","10000","3",113,0.307867050170898
"V2826","10000","3",242,0.332363843917847
"V2926","10000","3",280,0.32328200340271
"V3026","10000","3",196,0.229516983032227
"V3131","10000","3",171,0.227313995361328
"V3228","10000","3",97,0.256759881973267
"V3326","10000","3",141,0.231096029281616
"V3426","10000","3",111,0.268861055374146
"V3526","10000","3",172,0.237021923065186
"V3626","10000","3",137,0.244298934936523
"V3726","10000","3",91,0.229871034622192
"V3826","10000","3",348,0.236248970031738
"V3926","10000","3",166,0.253201007843018
"V4026","10000","3",201,0.272496938705444
"V4131","10000","3",225,0.263826847076416
"V4228","10000","3",176,0.27805495262146
"V4326","10000","3",109,0.247841119766235
"V4426","10000","3",119,0.228999853134155
"V4526","10000","3",173,0.248657941818237
"V4626","10000","3",159,0.241255044937134
"V4726","10000","3",162,0.303766012191772
"V4826","10000","3",146,0.296262979507446
"V4926","10000","3",176,0.30099892616272
"V5026","10000","3",166,0.312036991119385
"V5131","10000","3",176,0.359638214111328
"V5228","10000","3",169,0.306576013565063
"V5326","10000","3",191,0.284985065460205
"V5426","10000","3",150,0.257136821746826
"V5526","10000","3",181,0.265949964523315
"V5626","10000","3",120,0.325330972671509
"V5726","10000","3",149,0.342514038085938
"V5826","10000","3",304,0.3368239402771
"V5926","10000","3",288,0.328441858291626
"V6026","10000","3",286,0.335308074951172
"V6131","10000","3",91,0.328437089920044
"V6228","10000","3",251,0.302881002426147
"V6326","10000","3",103,0.231137990951538
"V6426","10000","3",181,0.26223611831665
"V6526","10000","3",255,0.311918020248413
"V6626","10000","3",132,0.188369989395142
"V6726","10000","3",191,0.184541940689087
"V6826","10000","3",186,0.232945919036865
"V6926","10000","3",126,0.235674858093262
"V7026","10000","3",172,0.204699993133545
"V7131","10000","3",220,0.232645034790039
"V7228","10000","3",229,0.241675853729248
"V7326","10000","3",156,0.258414030075073
"V7426","10000","3",212,0.230463027954102
"V7526","10000","3",130,0.220766067504883
"V7626","10000","3",176,0.251950025558472
"V7726","10000","3",201,0.276605844497681
"V7826","10000","3",201,0.249494075775146
"V7926","10000","3",168,0.25093412399292
"V8026","10000","3",305,0.23422384262085
"V8131","10000","3",200,0.252985954284668
"V8228","10000","3",111,0.340387105941772
"V8326","10000","3",119,0.312323093414307
"V8426","10000","3",272,0.304423809051514
"V8526","10000","3",153,0.323062896728516
"V8626","10000","3",148,0.355991125106812
"V8726","10000","3",215,0.292819023132324
"V8826","10000","3",151,0.273431062698364
"V8926","10000","3",119,0.237582206726074
"V9026","10000","3",229,0.291594982147217
"V9131","10000","3",206,0.361640930175781
"V9228","10000","3",229,0.331290006637573
"V9326","10000","3",142,0.374505996704102
"V9426","10000","3",213,0.31653094291687
"V9526","10000","3",227,0.330457925796509
"V9626","10000","3",156,0.33292293548584
"V9726","10000","3",95,0.243077993392944
"V9826","10000","3",179,0.229644060134888
"V9926","10000","3",192,0.257459878921509
"V10026","10000","3",188,0.227498054504395
"V1132","10000","4",210,0.24863600730896
"V2132","10000","4",185,0.259714126586914
"V3132","10000","4",211,0.245758056640625
"V4132","10000","4",131,0.268846988677979
"V5132","10000","4",159,0.259984016418457
"V6132","10000","4",192,0.266867160797119
"V7132","10000","4",240,0.212571144104004
"V8132","10000","4",287,0.241763114929199
"V9132","10000","4",190,0.289247989654541
"V1027","10000","4",189,0.255847930908203
"V1133","10000","4",291,0.252826929092407
"V1229","10000","4",165,0.291614055633545
"V1327","10000","4",245,0.32896900177002
"V1427","10000","4",176,0.35465407371521
"V1527","10000","4",165,0.320096969604492
"V1627","10000","4",221,0.322303056716919
"V1727","10000","4",218,0.296257019042969
"V1827","10000","4",214,0.321940183639526
"V1927","10000","4",175,0.331552028656006
"V2027","10000","4",181,0.286463975906372
"V2133","10000","4",239,0.243550062179565
"V2229","10000","4",178,0.23042893409729
"V2327","10000","4",180,0.219946146011353
"V2427","10000","4",338,0.240998029708862
"V2527","10000","4",172,0.25748085975647
"V2627","10000","4",218,0.222679138183594
"V2727","10000","4",173,0.243076086044312
"V2827","10000","4",116,0.242824077606201
"V2927","10000","4",182,0.254083871841431
"V3027","10000","4",155,0.245706081390381
"V3133","10000","4",184,0.252120018005371
"V3229","10000","4",275,0.24963903427124
"V3327","10000","4",154,0.218025922775269
"V3427","10000","4",431,0.247419118881226
"V3527","10000","4",132,0.219419956207275
"V3627","10000","4",124,0.219620943069458
"V3727","10000","4",199,0.22973108291626
"V3827","10000","4",227,0.243805885314941
"V3927","10000","4",100,0.235237121582031
"V4027","10000","4",128,0.266364097595215
"V4133","10000","4",173,0.254155874252319
"V4229","10000","4",120,0.285360813140869
"V4327","10000","4",82,0.253497123718262
"V4427","10000","4",244,0.236923933029175
"V4527","10000","4",114,0.248167991638184
"V4627","10000","4",198,0.331522941589355
"V4727","10000","4",184,0.31761908531189
"V4827","10000","4",238,0.31575608253479
"V4927","10000","4",206,0.334126949310303
"V5027","10000","4",187,0.315783977508545
"V5133","10000","4",205,0.307782888412476
"V5229","10000","4",163,0.346765995025635
"V5327","10000","4",211,0.302710056304932
"V5427","10000","4",154,0.240116119384766
"V5527","10000","4",196,0.227632999420166
"V5627","10000","4",133,0.265497922897339
"V5727","10000","4",227,0.221862077713013
"V5827","10000","4",170,0.256099939346313
"V5927","10000","4",154,0.235127925872803
"V6027","10000","4",251,0.228163957595825
"V6133","10000","4",294,0.253078937530518
"V6229","10000","4",190,0.222574949264526
"V6327","10000","4",203,0.272639989852905
"V6427","10000","4",237,0.236041069030762
"V6527","10000","4",195,0.208089828491211
"V6627","10000","4",153,0.247077941894531
"V6727","10000","4",161,0.194314002990723
"V6827","10000","4",183,0.235151052474976
"V6927","10000","4",178,0.229786157608032
"V7027","10000","4",153,0.24432110786438
"V7133","10000","4",199,0.247131109237671
"V7229","10000","4",237,0.237494945526123
"V7327","10000","4",249,0.249246835708618
"V7427","10000","4",181,0.252151012420654
"V7527","10000","4",187,0.229374885559082
"V7627","10000","4",152,0.298223972320557
"V7727","10000","4",159,0.231528997421265
"V7827","10000","4",141,0.242607831954956
"V7927","10000","4",170,0.261706113815308
"V8027","10000","4",327,0.317682981491089
"V8133","10000","4",204,0.352627992630005
"V8229","10000","4",244,0.322909116744995
"V8327","10000","4",215,0.324201107025146
"V8427","10000","4",264,0.288388013839722
"V8527","10000","4",185,0.304834127426147
"V8627","10000","4",217,0.315374135971069
"V8727","10000","4",115,0.327723026275635
"V8827","10000","4",211,0.278520107269287
"V8927","10000","4",152,0.23981785774231
"V9027","10000","4",276,0.2219557762146
"V9133","10000","4",265,0.255505084991455
"V9229","10000","4",195,0.231090068817139
"V9327","10000","4",260,0.234310865402222
"V9427","10000","4",157,0.246352910995483
"V9527","10000","4",187,0.228287935256958
"V9627","10000","4",172,0.231877088546753
"V9727","10000","4",181,0.202682018280029
"V9827","10000","4",227,0.223650932312012
"V9927","10000","4",266,0.239129066467285
"V10027","10000","4",124,0.256153106689453
"V1134","10000","5",217,0.255014896392822
"V2134","10000","5",129,0.255376815795898
"V3134","10000","5",269,0.234074115753174
"V4134","10000","5",272,0.231783866882324
"V5134","10000","5",176,0.223111867904663
"V6134","10000","5",206,0.208873987197876
"V7134","10000","5",231,0.220432996749878
"V8134","10000","5",178,0.247208118438721
"V9134","10000","5",158,0.219647884368896
"V1028","10000","5",194,0.222153902053833
"V1135","10000","5",252,0.244943857192993
"V1230","10000","5",271,0.248050928115845
"V1328","10000","5",217,0.229081869125366
"V1428","10000","5",286,0.226671934127808
